assetid,schemename,schemecode,assetname,classofasset,sanctiondate,wage,semiskilled,skilled,material,contingency,total,mandays
32003908442,Construction of IAY House -IAY REG. NO. WB2277705,3201009002/IF/IAY/1515335,PMAY HOUSE,IAY Houses,07-08-2017,16020,0,0,0,0  ,16020,
32003908704,Construction of IAY House -IAY REG. NO. WB2262356,3201009002/IF/IAY/1315537,PMAY HOUSE,IAY Houses,29-03-2017,15816,0,0,0,0  ,15816,
32003908439,Construction of IAY House -IAY REG. NO. WB2341097,3201009002/IF/IAY/1499795,PMAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32003908435,Construction of IAY House -IAY REG. NO. WB2317747,3201009002/IF/IAY/1499507,PMAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32003908433,Construction of IAY House -IAY REG. NO. WB2313898,3201009002/IF/IAY/1499454,PMAY HOUSE,IAY Houses,13-08-2017,15120,0,0,0,0  ,15120,
32003908427,Construction of IAY House -IAY REG. NO. WB2341355,3201009002/IF/IAY/1473380,PMAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32003908421,Construction of IAY House -IAY REG. NO. WB2320089,3201009002/IF/IAY/1472527,PMAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32003908445,Construction of IAY House -IAY REG. NO. WB2288533,3201009002/IF/IAY/1515417,PMAY HOUSE,IAY Houses,07-08-2017,16020,0,0,0,0  ,16020,
32003908417,Construction of IAY House -IAY REG. NO. WB2290154,3201009002/IF/IAY/1471408,PMAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32003908430,Construction of IAY House -IAY REG. NO. WB2279200,3201009002/IF/IAY/1499041,PMAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32003908407,Construction of IAY House -IAY REG. NO. WB2239211,3201009002/IF/IAY/1469435,IAY HOUSE,IAY Houses,13-08-2017,15120,0,0,0,0  ,15120,
32003908397,Construction of IAY House -IAY REG. NO. WB2081323,3201009002/IF/IAY/1435573,IAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32003908437,Construction of IAY House -IAY REG. NO. WB2327374,3201009002/IF/IAY/1499628,PMAY HOUSE,IAY Houses,13-08-2017,14220,0,0,0,0  ,14220,
32003908369,Construction of IAY House -IAY REG. NO. WB1444086,3201009002/IF/IAY/1422464,IAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32003908692,Construction of IAY House -IAY REG. NO. WB1183815,3201009002/IF/IAY/1310338,PMAY HOUSE,IAY Houses,09-02-2017,15840,0,0,0,0  ,15840,
32003908355,Construction of IAY House -IAY REG. NO. WB1423741,3201009002/IF/IAY/1422199,IAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32003908360,Construction of IAY House -IAY REG. NO. WB1425383,3201009002/IF/IAY/1422229,IAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32003908342,Construction of IAY House -IAY REG. NO. WB1403809,3201009002/IF/IAY/1421853,IAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32003908349,Construction of IAY House -IAY REG. NO. WB1410413,3201009002/IF/IAY/1421941,IAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32003908338,Construction of IAY House -IAY REG. NO. WB1402537,3201009002/IF/IAY/1421815,IAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32003908331,Construction of IAY House -IAY REG. NO. WB1385502,3201009002/IF/IAY/1421572,IAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32003908382,Construction of IAY House -IAY REG. NO. WB1359205,3201009002/IF/IAY/1425949,IAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32003908289,21 Brikha Patta project from the Sijaypur primary school to Sijaipur on PMAY.,3201009002/DP/34041088480,DROUGHT PROOFING,Road/Canal Side Plantation,19-07-2016,4224,0,0,0,0  ,4224,
32003908410,Construction of IAY House -IAY REG. NO. WB2253516,3201009002/IF/IAY/1470025,IAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32003127661,Construction of IAY House -IAY REG. NO. WB1885711,3201009002/IF/IAY/983337,PMAY HOUSE,IAY Houses,09-02-2017,15840,0,0,0,0  ,15840,
32003127454,Construction of IAY House -IAY REG. NO. WB1846814,3201009002/IF/IAY/965568,PMAY HOUSE,IAY Houses,28-01-2017,15840,0,0,0,0  ,15840,
32003127582,Construction of IAY House -IAY REG. NO. WB1282974,3201009002/IF/IAY/977458,PMAY HOUSE,IAY Houses,02-02-2017,15840,0,0,0,0  ,15840,
32003908295,22 Brikha Patta Project from the petrol Pump to Sijaipur Primary School on PMAY.,3201009002/DP/34041088759,DROUGHT PROOFING,Road/Canal Side Plantation,19-07-2016,3168,0,0,0,0  ,3168,
32003126880,Construction of IAY House -IAY REG. NO. WB-01-009-002-002/602,3201009002/IF/IAY/552057,PMAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32003127211,Construction of IAY House -IAY REG. NO. WB-01-009-002-006/2314,3201009002/IF/IAY/552291,PMAY HOUSE,IAY Houses,15-07-2015,15660,0,0,0,0  ,15660,
32003126760,Construction of IAY House -IAY REG. NO. WB2666378,3201009002/IF/IAY/1594386,PMAY HOUSE,IAY Houses,13-08-2017,16200,0,0,0,0  ,16200,
32003126459,Construction of IAY House -IAY REG. NO. WB1470983,3201009002/IF/IAY/1581470,PMAY HOUSE,IAY Houses,13-08-2017,18000,0,0,0,0  ,18000,
32003126385,Construction of IAY House -IAY REG. NO. WB2350612,3201009002/IF/IAY/1473719,PMAY HOUSE,IAY Houses,13-08-2017,16200,0,0,0,0  ,16200,
32003908305,2 Plantation of vetiver on the both side from Jangalbas.,3201009002/FP/70201178536,FLOOD PROTECTION,Strengthening of Embankment,16-06-2016,75856,0,3168,5100,0  ,84124,
32003126136,Construction of IAY House -IAY REG. NO. WB1468430,3201009002/IF/IAY/1423049,PMAY HOUSE,IAY Houses,13-08-2017,16200,0,0,0,0  ,16200,
32003126538,Construction of IAY House -IAY REG. NO. WB1468373,3201009002/IF/IAY/1583581,PMAY HOUSE,IAY Houses,13-08-2017,16200,0,0,0,0  ,16200,
32003126194,Construction of IAY House -IAY REG. NO. WB1464018,3201009002/IF/IAY/1429278,PMAY HOUSE,IAY Houses,13-08-2017,16200,0,0,0,0  ,16200,
32003125485,Construction of IAY House -IAY REG. NO. WB1374720,3201009002/IF/IAY/1421411,PMAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32003908477,Construction of IAY House -IAY REG. NO. WB1359241,3201009002/IF/IAY/1613866,PMAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32003125356,Construction of IAY House -IAY REG. NO. WB1374669,3201009002/IF/IAY/1421409,PMAY HOUSE,IAY Houses,13-08-2017,16200,0,0,0,0  ,16200,
32003125301,Construction of IAY House -IAY REG. NO. WB1279553,3201009002/IF/IAY/1420636,PMAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32003127387,Construction of IAY House -IAY REG. NO. WB1287383,3201009002/IF/IAY/955557,PMAY HOUSE,IAY Houses,28-01-2017,15840,0,0,0,0  ,15840,
32003125417,Construction of IAY House -IAY REG. NO. WB1374714,3201009002/IF/IAY/1421410,PMAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32002968520,69 Excavation for Garbage pit of Abdul Sk at Hatdanga.,3201009002/RS/34041014353,RURAL SANITATIION,Compost Pit,18-01-2017,24669,0,1584,3600,0  ,29853,
32002968576,67 Exacavation for Garbage Pit of Abu Taher Mondal & others at Anandabas.,3201009002/RS/34041014383,RURAL SANITATION,Compost Pit,18-01-2017,19920,0,1056,3000,0  ,23976,
32002968632,70 Excavation for Garbage Pit of Gangaram Ghosh & others at Jangalbas.,3201009002/RS/34041014385,RURAL SANITATION,Compost Pit,18-01-2017,9830,0,528,0,0  ,10358,
32002968410,Construction of CC road from the H/O Jamat sk to h/o Naskar sk.,3201009002/RC/320201060381688,RC,Cement Concrete,09-02-2017,7040,0,528,2500,0  ,10068,
32002968391,Construction of concrete road from the H/O Biren Biswas to h/o Mantu Biswas at Bhaluka.,3201009002/RC/320201060379070,RURAL CONNECTIVITY,Cement Concrete,09-02-2017,12672,0,528,2500,0  ,15700,
32003126085,Construction of IAY House -IAY REG. NO. WB1426636,3201009002/IF/IAY/1422242,PMAY HOUSE,IAY Houses,13-08-2017,16200,0,0,0,0  ,16200,
32002968366,Construction of concrete road from H/O Ukil Sk to Pirhak Sk at Anandabas.,3201009002/RC/320201060379010,RURAL CONNECTIVITY,Cement Concrete,09-02-2017,13200,0,792,0,0  ,13992,
32002968214,Construction of concrete road from H/O Lokman Mondal to Masjid at Anandabas.,3201009002/RC/320201060378093,RURAL CONNECTIVITY,Cement Concrete,09-02-2017,14784,0,792,2500,0  ,18076,
32002967845,Earth work in road embankment from I/O Chhamedali sekh to L/O Seken Sekh at Lutharian Bundh at Ana.,3201009002/RC/320201060355002,RURAL CONNECTIVITY,Mitti Murram Road,22-12-2016,210977,0,12936,1500,0  ,225413,
32002967819,Earth work in road embankment from H/O Pachu sk to P/O Bhakta sadhukhan at Ananbas.,3201009002/RC/320201060354789,RURAL CONNECTIVITY,Mitti Murram Road,22-12-2016,52980,0,2904,1500,0  ,57384,
32002968236,Construction concrete road from h/o Bhakta Dhara to Jaydeb Halsana at Satkuliya.,3201009002/RC/320201060378188,RURAL CONNECTIVITY,Cement Concrete,09-02-2017,13728,0,792,2500,0  ,17020,
32002967690, Earth work in road embankment from L/O Abdul sk to L/O Asgar sk at Anandabas.,3201009002/RC/320201060352990,RURAL CONNECTIVITY,Mitti Murram Road,15-12-2016,163071,0,9768,1500,0  ,174339,
32002967750, Earth work in road embankment from L/O Okhagen Sardar to L/O Nagen Sardar at Anandabas.,3201009002/RC/320201060352992,RURAL CONNECTIVITY,Mitti Murram Road,15-12-2016,164572,0,9504,1500,0  ,175576,
32002956416,50 Earth work road from the L/O Shakti Ghosh to Seken sk at Anandabas.,3201009002/RC/320201060348825,RURAL CONNECTIVITY,Mitti Murram Road,08-09-2016,66431,0,4224,1500,0  ,72155,
32002956423,52 Earth work road L/O Sukurali Mondal to L/O Panai Biswas at Anandabas.,3201009002/RC/320201060348983,RURAL CONNECTIVITY,Mitti Murram Road,12-09-2016,69464,0,4224,1500,0  ,75188,
32002956404,48 Earth work road from L/O Rahim sk to L/O Bahar Sk at Anandabas.,3201009002/RC/320201060348823,RURAL CONNECTIVITY,Mitti Murram Road,08-09-2016,65862,0,3168,1500,0  ,70530,
32002956395,47 Earth work road from L/O Kalo sk to L/O Jillal Sk at Anandabas.,3201009002/RC/320201060348822,RURAL CONNECTIVITY,Mitti Murram Road,08-09-2016,66756,0,3168,1500,0  ,71424,
32002956410,49 Earth work road from L/O Golam Sk to H/O Panai Biswas at Anandabasd.,3201009002/RC/320201060348824,RURAL CONNECTIVITY,Mitti Murram Road,08-09-2016,67816,0,4224,1500,0  ,73540,
32002968429,Construction of cc road from h/o Raju Mondal to h/o Kashinath Sen at Hatdanga. ,3201009002/RC/320201060381784,RC,Cement Concrete,09-02-2017,7040,0,528,2500,0  ,10068,
32002956386,46 Earth work road from S/O Bhagirat Sen to h/o Pradip Santra at satkuliya.,3201009002/RC/320201060348820,RURAL CONNECTIVITY,Mitti Murram Road,08-09-2016,67822,0,4224,1500,0  ,73546,
32002956365,42 earth work road from L/O Arjel sk to L/O Ashu sk at Anandabas.,3201009002/RC/320201060348816,RURAL CONNECTIVITY,Mitti Murram Road,06-09-2016,66295,0,6336,1500,0  ,74131,
32002956370,43 Earth work road from h/o Dhukhiram Ghosh to h/o Srikanta Ghosh at Jangalghosh.,3201009002/RC/320201060348817,RURAL CONNECTIVITY,Mitti Murram Road,06-09-2016,65514,0,3696,1500,0  ,70710,
32002956336,39 Earth work road from H/O Naskar sk to L/O Hanif Mondal at Anandabas.,3201009002/RC/320201060348776,RURAL CONNECTIVITY,Mitti Murram Road,06-09-2016,52927,0,3168,1500,0  ,57595,
32002956379,45 Earth work road from h/o Nimu sk to h/o ihannabi sk at hatdanga.,3201009002/RC/320201060348819,RURAL CONNECTIVITY,Mitti Murram Road,06-09-2016,65580,0,3960,1500,0  ,71040,
32002956316,36 Earth work in road from H/O Gonesh Majumder to L/O Nimai Das at Sijaipur.,3201009002/RC/320201060348772,RURAL CONNECTIVITY,Mitti Murram Road,06-09-2016,71967,0,4488,1500,0  ,77955,
32002956308,34 Earth work in road from the L/O Duda sk to L/O Moula sk at Anandabas.,3201009002/RC/320201060346031,RURAL CONNECTIVITY,Earthern road,25-07-2016,72559,0,4488,1500,0  ,78547,
32002956324,37 Earth work in  road from H/O Gandhi Mal to L/O Tarak Santra.,3201009002/RC/320201060348773,RURAL CONNECTIVITY,Mitti Murram Road,06-09-2016,72175,0,4488,1500,0  ,78163,
32002956287,32 Earth work in road embankment from the H/O Jaynal sk to H/O Nimu sk at Hatdanga.,3201009002/RC/320201060345961,RURAL CONNECTIVITY,Earthern road,25-07-2016,79836,0,4752,1500,0  ,86088,
32002968466,Construction of cc road from h/o Gobinda Mallick to H/O Satyen Sinha at Bhaluka Gp.,3201009002/RC/320201060383616,RC,Cement Concrete,09-02-2017,6160,0,528,2500,0  ,9188,
32002956270,30 Earth work in cultivation land for development of the benificiaries Kitab ali sk 7 others at Bhal,3201009002/RC/320201060345957,EARTHEN WORK,Earthern road,25-07-2016,59456,0,3168,1500,0  ,64124,
32002956346,40 Earth work road from H/O Abu sk to P/O Sushil das at Anandabas.,3201009002/RC/320201060348777,RURAL CONNECTIVITY,Mitti Murram Road,06-09-2016,67667,0,4224,1500,0  ,73391,
32002956237,28 Earth work in road embankment from the Bamboo Graden of Mallick to L/O Sakti Ghosh at Anandabas.,3201009002/RC/320201060345912,RURAL CONNECTIVITY,Earthern road,25-07-2016,72232,0,4488,1500,0  ,78220,
32003908389,Construction of IAY House -IAY REG. NO. WB1468243,3201009002/IF/IAY/1426059,IAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32002951974,17 Earth work in road embankment from the H/O Sahadeb Ghosh to h/o Swapan ghosh at jangalbas.,3201009002/RC/320201060343848,RURAL CONNECTIVITY,Earthern road,28-06-2016,107419,0,4752,1500,0  ,113671,
32002956300,31 Earth work in road from the Sagar Sardar to Manful sk at Anandabas..,3201009002/RC/320201060346030,RURAL CONNECTIVITY,Earthern road,25-07-2016,71823,0,4488,1500,0  ,77811,
32002951875,8 Earth work in road embankment from the L/O Chhaidali Mondal to L/O Golam sk at Anandabas.,3201009002/RC/320201060343273,RURAL CONNECTIVITY,Earthern road,16-06-2016,112086,0,6864,1500,0  ,120450,
32002951921,15 Earth work in road embankment from the h/o Sajan sk to h/o dilip sardar at Anandabas.,3201009002/RC/320201060343845,RURAL CONNECTIVITY,Earthern road,28-06-2016,98901,0,4752,1500,0  ,105153,
32002951729,13 Earth work in road embankment from L/O Golam sk to L/O Namaj sk at Anandabas .,3201009002/RC/320201060343223,RURAL CONNECTIVITY,Earthern road,21-06-2016,110514,0,6864,1500,0  ,118878,
32002951620,9 Earth work in road embankment from the L/O Tancher sk to L/O Haidel sk at Anandabas.,3201009002/RC/320201060343197,RURAL CONNECTIVITY,Earthern road,21-06-2016,116213,0,6336,1500,0  ,124049,
32002951465,14 Earth work in road embankment from the S/O Sadananda Bag to L/O Brindaban Bag at Sijaipur.,3201009002/RC/320201060343191,RURAL CONNECTIVITY,Earthern road,21-06-2016,119130,0,0,1500,0  ,120630,
32002951356,12 Earth work in road from the L/O Kiyamuddin sk to H/O Akram Mondal at Hatdanga.,3201009002/RC/320201060343056,RURAL CONNECTIVITY,Earthern road,21-06-2016,102720,0,6864,1500,0  ,111084,
32002948554,Estimate of a from pond at the Land of Abbach Mondal at hatdanga.,3201009002/IF/22012034411623,FARM POND,Farm Pond,22-02-2017,175779,0,11088,2500,0  ,189367,
32002948372,Construction of gitanjali House of Taleb Sekh.,3201009002/IF/22012034369625,GITANJALI HOUSE,Houses (State Scheme),24-01-2017,15840,0,0,0,0  ,15840,
32002951527,11 Earth work in road from the h/o Masurali sk to L/O Gadai sk at Anandabas.,3201009002/RC/320201060343195,RURAL CONNECTIVITY,Earthern road,21-06-2016,104503,0,4752,1500,0  ,110755,
32002948167,Construction of gitanjali House of Pradip Mistri.,3201009002/IF/22012034369615,GITANJALI HOUSE,Houses (State Scheme),24-01-2017,15840,0,0,0,0  ,15840,
32003125131,Construction of IAY House -IAY REG. NO. WB1255180,3201009002/IF/IAY/1420416,PMAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32002948239,Construction of gitanjali House of Dharmadasi Mondal.,3201009002/IF/22012034369616,GITANJALI HOUSE,Houses (State Scheme),24-01-2017,15840,0,0,0,0  ,15840,
32002947994,Construction of gitanjali House of Kamal hazra,3201009002/IF/22012034369607,GITANJALI HOUSE,Houses (State Scheme),24-01-2017,15840,0,0,0,0  ,15840,
32002948116,Construction of gitanjali House of Haripada Debnath.,3201009002/IF/22012034369613,GITANJALI HOUSE,Houses (State Scheme),24-01-2017,15840,0,0,0,0  ,15840,
32002947870,Construction of gitanjali House of Sukumar Nag.,3201009002/IF/22012034369533,GITANJALI HOUSE,Houses (State Scheme),24-01-2017,15840,0,0,0,0  ,15840,
32002947357,Construction of gitanjali House of Ichhur Mondal.,3201009002/IF/22012034369520,GITANJALI HOUSE,Houses (State Scheme),24-01-2017,15840,0,0,0,0  ,15840,
32002956223,26 earth work in road embankment from the H/O Samir Mondal to H/O  Sushil Mondal at Sontospur.,3201009002/RC/320201060345834,RURAL CONNECTIVITY,Earthern road,25-07-2016,69510,0,4224,1500,0  ,75234,
32002947083,Construction of gitanjali house of Mosaraf Mondal at Anandabas.,3201009002/IF/22012034368582,GITANJALI HOUSE,Houses (State Scheme),24-01-2017,15840,0,0,0,0  ,15840,
32002946542,Construction of gitanjali house of Sahar Ali Mallick at Anandabas.,3201009002/IF/22012034368555,GITANJALI HOUSE,Houses (State Scheme),24-01-2017,15840,0,0,0,0  ,15840,
32002947155,Construction of gitanjali house of Rafijul Mallick at Anandabas.,3201009002/IF/22012034368595,GITANJALI HOUSE,Houses (State Scheme),24-01-2017,15840,0,0,0,0  ,15840,
32002944652,Construction of gitanjali house of Selim Mistri at Anandabas.,3201009002/IF/22012034368518,GITANJALI HOUSE,Houses (State Scheme),24-01-2017,15840,0,0,0,0  ,15840,
32002946500,Construction of gitanjali house of Shyamali Bewa at Anandabas.,3201009002/IF/22012034368547,GITANJALI HOUSE,Houses (State Scheme),24-01-2017,15840,0,0,0,0  ,15840,
32002864171,Construction of IAY House -IAY REG. NO. WB1870301,3201009002/IF/IAY/983330,PMAY HOUSE,IAY Houses,09-02-2017,15840,0,0,0,0  ,15840,
32002864165,Construction of IAY House -IAY REG. NO. WB1854725,3201009002/IF/IAY/983322,PMAY HOUSE,IAY Houses,09-02-2017,15840,0,0,0,0  ,15840,
32002864185,Construction of vermi composing in the land of Mehebub Sk at Anandabas.,3201009002/IF/22012034361498,IRRIGATION FACILITIES,Compost Pit,15-12-2016,3168,0,0,1500,0  ,4668,
32003908448,Construction of IAY House -IAY REG. NO. WB2310531,3201009002/IF/IAY/1552550,PMAY HOUSE,IAY Houses,13-08-2017,16020,0,0,0,0  ,16020,
32002864162,Construction of IAY House -IAY REG. NO. WB1854240,3201009002/IF/IAY/983321,PMAY HOUSE,IAY Houses,09-02-2017,15840,0,0,0,0  ,15840,
32002864155,Construction of IAY House -IAY REG. NO. WB1671835,3201009002/IF/IAY/977715,PMAY HOUSE,IAY Houses,02-02-2017,15840,0,0,0,0  ,15840,
32002864136,Construction of IAY House -IAY REG. NO. WB1883222,3201009002/IF/IAY/966210,PMAY HOUSE,IAY Houses,28-01-2017,15840,0,0,0,0  ,15840,
32002947257,Construction of gitanjali House of Sanyasi Sardar.,3201009002/IF/22012034369446,GITANJALI HOUSE,Houses (State Scheme),24-01-2017,15840,0,0,0,0  ,15840,
32002864152,Construction of IAY House -IAY REG. NO. WB2358361,3201009002/IF/IAY/971802,PMAY HOUSE,IAY Houses,28-01-2017,15840,0,0,0,0  ,15840,
32002864123,Construction of IAY House -IAY REG. NO. WB1688799,3201009002/IF/IAY/963834,PMAY HOUSE,IAY Houses,28-01-2017,15840,0,0,0,0  ,15840,
32002864115,Construction of IAY House -IAY REG. NO. WB1660079,3201009002/IF/IAY/946140,PMAY HOUSE,IAY Houses,27-01-2017,15840,0,0,0,0  ,15840,
32002864101,Construction of IAY House -IAY REG. NO. WB1310250,3201009002/IF/IAY/944399,PMAY HOUSE,IAY Houses,27-01-2017,15840,0,0,0,0  ,15840,
32002864107,Construction of IAY House -IAY REG. NO. WB1620631,3201009002/IF/IAY/945937,PMAY HOUSE,IAY Houses,27-01-2017,15840,0,0,0,0  ,15840,
32002956210,25 Earth work in road from the L/O Jayla sk to L/O Motleb sk at Anandabas.,3201009002/RC/320201060345829,RURAL CONNECTIVITY,Earthern road,25-07-2016,75276,0,4752,1500,0  ,81528,
32002863808,Construction of IAY House -IAY REG. NO. WB2565997,3201009002/IF/IAY/1349886,PMAY HOUSE,IAY Houses,04-04-2017,15840,0,0,0,0  ,15840,
32002863781,Construction of IAY House -IAY REG. NO. WB1668285,3201009002/IF/IAY/1346541,PMAY HOUSE,IAY Houses,11-03-2017,15840,0,0,0,0  ,15840,
32002863793,Construction of IAY House -IAY REG. NO. WB2341458,3201009002/IF/IAY/1349302,PMAY HOUSE,IAY Houses,29-03-2017,15840,0,0,0,0  ,15840,
32002863762,Construction of IAY House -IAY REG. NO. WB1468364,3201009002/IF/IAY/1345462,PMAY HOUSE,IAY Houses,04-04-2017,15840,0,0,0,0  ,15840,
32002863744,Construction of IAY House -IAY REG. NO. WB2548701,3201009002/IF/IAY/1339346,PMAY HOUSE,IAY Houses,29-03-2017,15840,0,0,0,0  ,15840,
32002863734,Construction of IAY House -IAY REG. NO. WB2546846,3201009002/IF/IAY/1339339,PMAY HOUSE,IAY Houses,29-03-2017,15840,0,0,0,0  ,15840,
