scheme_code,scheme_name,completion_date,estimated_cost,estimated_material,expenditure_wage,expenditure_material,sanctiondate,wage_expense,semiskilled_expense,skilled_expense,material_expense,contingency_expense,total_expense,mandays
3213010005/IC/203030436364,Different Irrigation Channels at Betur South Sansad ,07-07-2020,256131,13719,168426,9171,06-06-2018,168426,0,6171,3000,0  ,177597,
3213010005/IC/203030436347,Irrigation Channel at Betur North Sansad ,07-07-2020,294713,15149,175606,9473,01-06-2018,175606,0,6473,3000,0  ,185079,
3213010005/IF/IAY/1888234,Construction of IAY House -IAY REG. NO. WB4467390 ,29-05-2019,17100,0,17190,0,27-08-2017,17190,0,0,0,0  ,17190,
3213010005/IC/203030436345,Irrigation Channel at Biur Sansad ,15-07-2020,237031,12861,231888,11695,01-06-2018,231888,0,8695,3000,0  ,243583,
3213010005/IC/203030436346,Irrigation Channel at Purano Pukur to Kali Gore ,15-07-2020,237031,12861,181683,9811,06-06-2018,181683,0,6811,3000,0  ,191494,
3213010005/FP/PP/881154,Renovation of feeder canel for community at Paharpur ,25-01-2021,397210.1,4833,394377,16616,04-06-2020,394377,0,11783,4833,0  ,410993,
3213010005/IF/IAY/1612161,Construction of IAY House -IAY REG. NO. WB1005041 ,28-05-2019,17100,0,17954,0,26-08-2017,17954,0,0,0,0  ,17954,
3213010005/IC/130717769049,Re-excavation of irrigation Channel at Danna Sansad. ,06-08-2020,326832,23287,322877,12108,24-06-2016,322877,0,12108,0,0  ,334985,
3213010005/IF/IAY/1618968,Construction of IAY House -IAY REG. NO. WB1871643 ,28-05-2019,17100,0,17190,0,26-08-2017,17190,0,0,0,0  ,17190,
3213010005/IC/203030436344,Irrigation Channel at Konnagar sansad ,07-07-2020,294522,15149,161870,9053,01-06-2018,161870,0,6053,3000,0  ,170923,
3213010005/DP/22012034429436,Nursary at Betur Chapra Pukur Parh ,08-07-2020,235620,113012,95500,16756,29-03-2018,95500,0,3381,13375,0  ,112256,
3213010005/IF/IAY/4425987,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4678618 ,01-11-2021,19380,0,19380,0,01-11-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4404448,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3761806 ,03-08-2021,19380,0,19380,0,01-11-2020,19380,0,0,0,0  ,19380,
3213010005/RC/PP/185893,Construction of Concrete Road from Alipur Islamtala towards Abbasuddin Dispensari ,25-08-2021,30895.34,286426.73,27527,0,06-11-2019,27527,0,0,0,0  ,27527,
3213010005/IF/IAY/4184139,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4105212 ,28-07-2021,19380,0,19380,0,11-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4389578,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1005113 ,03-08-2021,19380,0,19380,0,01-11-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4448231,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4967412 ,22-11-2021,19380,0,19380,0,01-11-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4184131,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4691517 ,11-05-2021,19380,0,19380,0,07-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4387261,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2532806 ,03-08-2021,19380,0,19380,0,01-11-2020,19380,0,0,0,0  ,19380,
3213010005/FP/PP/881148,Renovation of feeder canel for community at Lalbandh ,01-12-2020,285439.04,4833,261000,12789,04-06-2020,261000,0,7956,4833,0  ,273789,
3213010005/IF/IAY/1579332,Construction of IAY House -IAY REG. NO. WB1844694 ,28-05-2019,17100,0,16617,0,26-08-2017,16617,0,0,0,0  ,16617,
3213010005/IF/IAY/4379366,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2557417 ,22-11-2021,19380,0,19380,0,01-11-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4384808,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2818637 ,03-08-2021,19380,0,19380,0,01-11-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/1577938,Construction of IAY House -IAY REG. NO. WB1697674 ,28-05-2019,17100,0,17954,0,26-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/1576613,Construction of IAY House -IAY REG. NO. WB1566789 ,28-05-2019,17100,0,17954,0,26-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/1562332,Construction of IAY House -IAY REG. NO. WB3893194 ,28-05-2019,17100,0,17190,0,13-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1590235,Construction of IAY House -IAY REG. NO. WB2325416 ,28-05-2019,17100,0,17954,0,13-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/1576527,Construction of IAY House -IAY REG. NO. WB1558302 ,28-05-2019,17100,0,18145,0,13-08-2017,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/1560935,Construction of IAY House -IAY REG. NO. WB3717688 ,28-05-2019,17100,0,17954,0,13-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/1590244,Construction of IAY House -IAY REG. NO. WB2325685 ,28-05-2019,17100,0,16808,0,27-08-2017,16808,0,0,0,0  ,16808,
3213010005/IF/IAY/4184129,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4738152 ,28-07-2021,19380,0,19380,0,07-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/1559785,Construction of IAY House -IAY REG. NO. WB3569281 ,28-05-2019,17100,0,18145,0,27-08-2017,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/4184127,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5484617 ,06-09-2021,19380,0,19380,0,16-06-2020,19380,0,0,0,0  ,19380,
3213010005/AV/34040949587,CONST OF SAMSAN CHULLI AT PATIT BARO DIGHI PUKUR PAR ,02-12-2020,16044,255546,15736,255098.8635,10-08-2018,15736,20246,1146,233706.8635,0  ,270834.8635,
3213010005/IF/IAY/4184121,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2373492 ,28-07-2021,19380,0,19380,0,07-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4184118,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4460656 ,05-04-2021,19380,0,19380,0,16-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4184115,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5689044 ,23-04-2021,19380,0,19380,0,16-06-2020,19380,0,0,0,0  ,19380,
3213010/WC/704010350170,Excavation of New Pond at Danna Park ,23-09-2020,410673,13748,408739.86,30911,08-06-2018,408739.86,1432.5,16330.5,13148,0  ,439650.86,
3213010005/IF/IAY/4184114,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2393003 ,05-04-2021,19380,0,19380,0,07-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/1548933,Construction of IAY House -IAY REG. NO. WB1713728 ,28-05-2019,17100,0,17954,0,26-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/1537676,Construction of IAY House -IAY REG. NO. WB3795338 ,28-05-2019,17100,0,17190,0,13-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/4184112,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4731804 ,11-05-2021,19380,0,19380,0,07-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4184113,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3409663 ,05-04-2021,19380,0,19380,0,07-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/1546194,Construction of IAY House -IAY REG. NO. WB1007965 ,28-05-2019,17100,0,17954,0,26-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/1536015,Construction of IAY House -IAY REG. NO. WB3715774 ,28-05-2019,17100,0,18145,0,27-08-2017,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/1515482,Construction of IAY House -IAY REG. NO. WB2297968 ,28-05-2019,17100,0,16808,0,13-08-2017,16808,0,0,0,0  ,16808,
3213010005/IF/IAY/4184124,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1871139 ,28-07-2021,19380,0,19380,0,07-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/1510902,Construction of IAY House -IAY REG. NO. WB1751984 ,28-05-2019,17100,0,16808,0,26-08-2017,16808,0,0,0,0  ,16808,
3213010005/IF/IAY/4184137,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5756980 ,28-01-2022,19380,0,19380,0,07-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4184108,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2557368 ,11-05-2021,19380,0,19380,0,16-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4184107,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2650344 ,23-04-2021,19380,0,19380,0,16-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/1510354,Construction of IAY House -IAY REG. NO. WB1663397 ,28-05-2019,17100,0,16617,0,26-08-2017,16617,0,0,0,0  ,16617,
3213010005/IF/IAY/4184103,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2406845 ,05-04-2021,19380,0,19380,0,07-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4184106,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5691469 ,28-07-2021,19380,0,19380,0,07-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4184105,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4396255 ,05-04-2021,19380,0,19380,0,23-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4184101,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4722718 ,11-05-2021,19380,0,19380,0,16-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/1533810,Construction of IAY House -IAY REG. NO. WB3603893 ,28-05-2019,17100,0,18145,0,27-08-2017,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/4184100,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1777867 ,11-05-2021,19380,0,19380,0,07-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/1499635,Construction of IAY House -IAY REG. NO. WB2327726 ,28-05-2019,17100,0,17954,0,13-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/1500577,Construction of IAY House -IAY REG. NO. WB2410009 ,28-05-2019,17100,0,17190,0,13-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1491819,Construction of IAY House -IAY REG. NO. WB1599018 ,19-01-2020,17100,0,17190,0,26-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1499496,Construction of IAY House -IAY REG. NO. WB2316346 ,28-05-2019,17100,0,17190,0,13-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1490428,Construction of IAY House -IAY REG. NO. WB1449966 ,28-05-2019,17100,0,17954,0,26-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/4184096,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5047670 ,11-05-2021,19380,0,19380,0,07-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4184097,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2649821 ,01-11-2021,19380,0,19380,0,07-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/1489297,Construction of IAY House -IAY REG. NO. WB1319216 ,28-05-2019,17100,0,17190,0,13-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/4111867,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2316450 ,28-01-2022,19380,0,19380,0,03-12-2019,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/1534248,Construction of IAY House -IAY REG. NO. WB3625699 ,28-05-2019,17100,0,17190,0,27-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/4184093,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1524205 ,06-09-2021,19380,0,19380,0,16-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/1539514,Construction of IAY House -IAY REG. NO. WB3896368 ,28-05-2019,17100,0,17954,0,13-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/4025165,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5176661 ,23-04-2021,19380,0,19380,0,11-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/1576033,Construction of IAY House -IAY REG. NO. WB1507752 ,28-05-2019,17100,0,17954,0,26-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/4025158,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3964973 ,23-04-2021,19380,0,19380,0,07-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4025160,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3385834 ,06-05-2021,19380,0,19380,0,07-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4025167,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5394114 ,26-05-2021,19380,0,19380,0,07-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4025152,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5769628 ,11-05-2021,19380,0,19380,0,07-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/1475325,Construction of IAY House -IAY REG. NO. WB2394315 ,28-05-2019,17100,0,17190,0,13-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1475301,Construction of IAY House -IAY REG. NO. WB2393905 ,19-01-2020,17100,0,17190,0,26-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/4025137,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5685720 ,06-05-2021,19380,0,19380,0,07-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/1475223,Construction of IAY House -IAY REG. NO. WB2392308 ,28-05-2019,17100,0,16808,0,13-08-2017,16808,0,0,0,0  ,16808,
3213010005/IF/IAY/1498941,Construction of IAY House -IAY REG. NO. WB2272284 ,19-01-2020,17100,0,17190,0,13-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1463975,Construction of IAY House -IAY REG. NO. WB1572576 ,28-05-2019,17100,0,18145,0,26-08-2017,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/1491439,Construction of IAY House -IAY REG. NO. WB1561731 ,28-05-2019,17100,0,16999,0,26-08-2017,16999,0,0,0,0  ,16999,
3213010005/IF/IAY/4024038,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5257044 ,11-05-2021,19380,0,19380,0,07-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/4111862,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5159401 ,01-11-2021,19380,0,19380,0,26-02-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/1464093,Construction of IAY House -IAY REG. NO. WB1588570 ,28-05-2019,17100,0,17190,0,26-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/3367711,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5428402 ,11-05-2021,18145,0,18145,0,26-02-2020,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/3367710,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2717426 ,11-05-2021,18145,0,18145,0,26-02-2020,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/3367703,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2522283 ,11-05-2021,18145,0,18145,0,26-02-2020,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/3367705,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5428391 ,11-05-2021,18145,0,18145,0,26-02-2020,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/3311980,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3266880 ,05-04-2021,18145,0,18145,0,09-11-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/1487888,Construction of IAY House -IAY REG. NO. WB1005081 ,28-05-2019,17100,0,17190,0,26-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/3367724,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5662081 ,05-04-2021,18145,0,18145,0,26-02-2020,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/1464194,Construction of IAY House -IAY REG. NO. WB1598452 ,28-05-2019,17100,0,17190,0,13-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1463363,Construction of IAY House -IAY REG. NO. WB1503946 ,28-05-2019,17100,0,16999,0,13-08-2017,16999,0,0,0,0  ,16999,
3213010005/IF/IAY/1457779,Construction of IAY House -IAY REG. NO. WB2071026 ,28-05-2019,17100,0,17954,0,13-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/3270161,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5606305 ,23-04-2021,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/1453286,Construction of IAY House -IAY REG. NO. WB1841571 ,28-05-2019,17100,0,17190,0,26-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/3270141,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1903112 ,05-04-2021,18145,0,18145,0,18-11-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/4025140,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2842560 ,28-01-2022,19380,0,19380,0,07-06-2020,19380,0,0,0,0  ,19380,
3213010005/IF/321002041024121,Plantation Scheme of Mojammal Mallick Land ,06-05-2021,26454.57,27663.32,5157,11661.1,05-11-2019,5157,0,0,11661.1,0  ,16818.1,
3213010005/IF/IAY/2931339,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2714053 ,05-04-2021,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931058,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1927450 ,05-04-2021,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/IF/IAY/2931162,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2719327 ,05-04-2021,18145,0,18145,0,31-10-2019,18145,0,0,0,0  ,18145,
3213010005/DP/PP/185907,Block Plantation at Betur Majhpara Koborsthan ,25-08-2021,41888.11,18578.12,38551,11369,16-08-2019,38551,0,0,11369,0  ,49920,
3213010005/DP/PP/185910,Block Plantation at Betur Dakhinpara Koborshan ,25-08-2021,41434.17,18578.12,41141,4429,08-08-2019,41141,0,0,4429,0  ,45570,
3213010005/DP/PP/190589,Block Plantation at Bedfalani Kobordanga ,23-12-2021,96715.14,105790.22,61249,39819,28-08-2019,61249,0,549,39270,0  ,101068,
3213010005/IF/IAY/3367712,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5369427 ,11-05-2021,18145,0,18145,0,26-02-2020,18145,0,0,0,0  ,18145,
3213010005/DP/321002040926049,Nursary at Betur football ground ,23-12-2021,129454.77,52948.66,91994,4000,27-03-2020,91994,0,0,4000,0  ,95994,
3213010005/DP/22012034427936,Social Forestry at Danna Cannel Par ,25-09-2021,108106,43300,90638,1500,11-06-2018,90638,0,0,1500,0  ,92138,
3213010005/IF/IAY/1453302,Construction of IAY House -IAY REG. NO. WB1841901 ,28-05-2019,17100,0,17572,0,26-08-2017,17572,0,0,0,0  ,17572,
3213010005/DP/321002040841846,Social Forestry at Biur Shibtala Pukur Parh ,15-12-2021,102758,170029,81148,4000,13-09-2018,81148,0,0,4000,0  ,85148,
3213010005/IF/IAY/1445434,Construction of IAY House -IAY REG. NO. WB1492655 ,28-05-2019,17100,0,17954,0,26-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/1447841,Construction of IAY House -IAY REG. NO. WB1598565 ,28-05-2019,17100,0,17954,0,13-08-2017,17954,0,0,0,0  ,17954,
3213010005/IF/IAY/1449460,Construction of IAY House -IAY REG. NO. WB1664165 ,28-05-2019,17100,0,17190,0,26-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1315601,Construction of IAY House -IAY REG. NO. WB2274893 ,28-05-2019,17100,0,17030,0,26-03-2017,17030,0,0,0,0  ,17030,
3213010005/IF/IAY/3716677,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1422772 ,28-01-2022,19380,0,19380,0,12-03-2020,19380,0,0,0,0  ,19380,
3213010005/IF/IAY/1445433,Construction of IAY House -IAY REG. NO. WB1492619 ,28-05-2019,17100,0,17954,0,13-08-2017,17954,0,0,0,0  ,17954,
3213010005/IC/203030436348,Irrigation Channel at Naldanga Sansad ,21-08-2019,226526,12575,236321,8856,01-06-2018,236321,0,8856,0,0  ,245177,
3213010005/WH/203030357096,Re-excavation of Betur Chapra Pukur . ,26-04-2018,941514,62557,787519,29532,17-02-2016,787519,0,29532,0,0  ,817051,
3213010005/IF/IAY/1313334,Construction of IAY House -IAY REG. NO. WB1751951 ,28-05-2019,17100,0,17030,0,24-03-2017,17030,0,0,0,0  ,17030,
3213010005/AV/34040949585,CONST OF SAMSAN CHULLI AT BETUR RANI GORE ,16-08-2021,16044,255546,17123,0,10-08-2018,17123,0,0,0,0  ,17123,
3213010005/IF/IAY/1368958,Construction of IAY House -IAY REG. NO. WB1197068 ,28-05-2019,17100,0,17030,0,24-03-2017,17030,0,0,0,0  ,17030,
3213010005/WH/203030353235,Const. of Bath Ghat at Patit Tenteri Pukur . ,26-04-2018,10855,89058,10855,0,20-10-2014,10855,0,0,0,0  ,10855,
3213010005/AV/34040949586,CONST OF SAMSAN CHULLI AT BETUR BENACHUPRI PUKUR ,16-08-2021,16044,255546,16103,20973,10-08-2018,16103,20400,573,0,0  ,37076,
3213010005/WH/203030357069,Re-excavation of  Telur Kali Gore. ,09-06-2018,303108,29000,273522,10257,20-11-2015,273522,0,10257,0,0  ,283779,
3213010005/RC/320201060298218,Const. of Concrete Rd. from Betur Saro Pukur to Maszidtala ,26-04-2018,38628,427835,38628,30537,10-02-2016,38628,26100,4437,0,0  ,69165,
3213010005/IF/IAY/1439016,Construction of IAY House -IAY REG. NO. WB1005217 ,28-05-2019,17100,0,17190,0,26-08-2017,17190,0,0,0,0  ,17190,
3213010005/IF/IAY/1440687,Construction of IAY House -IAY REG. NO. WB1187221 ,28-05-2019,17100,0,17190,0,27-08-2017,17190,0,0,0,0  ,17190,
3213010005/RC/320201060298220,Const. of Concrete Rd. from Alipur Sadhan Sahas House to Goyla Pukur I.C.D.S Centre  ,26-04-2018,38628,427835,38628,30537,10-02-2016,38628,26100,4437,0,0  ,69165,
3213010005/RC/320201060293837,Construction of Concrete Rd. from Goutam Dey to Madan Bose House. ,26-04-2018,39498,437672,39498,31233,02-02-2016,39498,2088,29145,0,0  ,70731,
3213010005/RC/320201060216340,Imp. Of Moorum Rd. from Tajchak Kabirajpara to Basudebpur I.C.D.S via Khadimpara. ,26-04-2018,18792,210712,18792,8265,01-02-2016,18792,0,8265,0,0  ,27057,
3213010005/RC/320201060216341,Imp. Of  Moorum  Rd. from Patit Hattala  to High School . ,26-04-2018,19488,223985,19140,7482,01-02-2016,19140,5133,2349,0,0  ,26622,
3213010005/RC/320201060298217,Const. of Concrete Rd. from Biur Shibtala to Telur Pry School ,26-04-2018,37932,422009,37932,30189,10-02-2016,37932,27840,2349,0,0  ,68121,
3213010005/RC/320201060216385,Imp. Of Different Moorum  Rd. at Telur (Upp. Pry.) Sansad . ,26-04-2018,15660,177343,15660,6264,01-02-2016,15660,3132,3132,0,0  ,21924,
3213010005/RC/320201060216132,Imp. Of Moorum Rd. from Betur  Tentulepara Kalitala to Benachupri via Maszidtala. ,26-04-2018,20184,227690,19488,7482,01-02-2016,19488,3828,3654,0,0  ,26970,
3213010005/WH/203030357063,Re-excavation of Betur Morol Pukur With Bath Ghat.  ,26-04-2018,307110,63418,302081,17928,15-12-2015,302081,0,11328,6600,0  ,320009,
3213010005/IF/IAY/474906,Construction of IAY House -IAY REG. NO. WB-13-010-005-006/100943 ,03-06-2018,16530,0,16768,0,22-12-2015,16768,0,0,0,0  ,16768,
3213010005/RC/320201060216337,Imp. Of Moorum Rd. from Alipur Tematha to Bagdipara via Dilip Roy House. ,26-04-2018,18792,208423,18096,7482,01-02-2016,18096,3828,3654,0,0  ,25578,
3213010005/IF/IAY/667878,Construction of IAY House -IAY REG. NO. WB-13-010-005-009/102047 ,19-06-2018,16530,0,16812,0,21-09-2015,16812,0,0,0,0  ,16812,
3213010005/IF/IAY/1310201,Construction of IAY House -IAY REG. NO. WB1163830 ,04-12-2018,17100,0,9440,0,26-03-2017,9440,0,0,0,0  ,9440,
3213010005/RC/320201060298211,Const. of Concrete Road from Patit Hattala to High School. ,26-04-2018,35844,397655,35322,28188,10-02-2016,35322,26100,2088,0,0  ,63510,
3213010005/RC/320201060216336,Imp. Of Earthen& Moorum Rd. from Telur Football Ground to Sayerpar via I.C.D.S . ,26-04-2018,15660,177353,15660,6264,01-02-2016,15660,3132,3132,0,0  ,21924,
3213010005/RC/320201060298215,Const. of Concrete Rd from Bhutura Swapan Ghoshs Shop to Bagdi Para End Sima. ,26-04-2018,37410,417806,37410,29841,10-02-2016,37410,21228,8613,0,0  ,67251,
3213010005/IF/IAY/3367686,Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5382264 ,11-05-2021,18145,0,18145,0,26-02-2020,18145,0,0,0,0  ,18145,
