scheme_code,scheme_name,completion_date,estimated_cost,estimated_material,expenditure_wage,expenditure_material,sanctiondate,wage_expense,semiskilled_expense,skilled_expense,material_expense,contingency_expense,total_expense,mandays
(3216011003/IF/IAY/2988697),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3668603 ,29/06/2021 ,17190 ,0 ,16921 ,0 ,28/10/2019,16921,0,0,0,0  ,16921,
(3216011003/IF/IAY/2988704),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3140432 ,29/06/2021 ,17190 ,0 ,16704 ,0 ,23/10/2019,16704,0,0,0,0  ,16704,
(3216011003/IF/IAY/2988711),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3883284 ,29/06/2021 ,17190 ,0 ,16704 ,0 ,28/10/2019,16704,0,0,0,0  ,16704,
(3216011003/IF/IAY/2988695),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3862630 ,06/08/2021 ,17190 ,0 ,17329 ,0 ,28/10/2019,17329,0,0,0,0  ,17329,
(3216011003/IF/IAY/2988705),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2981004 ,22/07/2021 ,17190 ,0 ,17416 ,0 ,04/09/2019,17416,0,0,0,0  ,17416,
(3216011003/IF/IAY/2977787),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3060917 ,10/06/2021 ,17190 ,0 ,17850 ,0 ,22/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2988696),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2196657 ,28/06/2021 ,17190 ,0 ,18240 ,0 ,13/08/2019,18240,0,0,0,0  ,18240,
(3216011003/IF/IAY/2977731),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3153264 ,10/06/2021 ,17190 ,0 ,17659 ,0 ,23/10/2019,17659,0,0,0,0  ,17659,
(3216011003/IF/IAY/2977734),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3151211 ,10/06/2021 ,17190 ,0 ,17850 ,0 ,23/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2977764),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3140806 ,28/06/2021 ,17190 ,0 ,16455 ,0 ,23/10/2019,16455,0,0,0,0  ,16455,
(3216011003/IF/IAY/2977727),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3705978 ,15/09/2021 ,17190 ,0 ,11460 ,0 ,12/08/2019,11460,0,0,0,0  ,11460,
(3216011003/IF/IAY/2977674),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3109374 ,18/07/2021 ,17190 ,0 ,16881 ,0 ,22/10/2019,16881,0,0,0,0  ,16881,
(3216011003/IF/IAY/2988694),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2013169 ,28/06/2021 ,17190 ,0 ,17619 ,0 ,22/10/2019,17619,0,0,0,0  ,17619,
(3216011003/IF/IAY/2977723),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4295050 ,20/06/2021 ,17190 ,0 ,17850 ,0 ,13/08/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2977660),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3123645 ,15/07/2021 ,17190 ,0 ,17973 ,0 ,23/10/2019,17973,0,0,0,0  ,17973,
(3216011003/IF/IAY/2977659),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3182058 ,06/08/2021 ,17190 ,0 ,18486 ,0 ,23/10/2019,18486,0,0,0,0  ,18486,
(3216011003/IF/IAY/2977608),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3172970 ,06/08/2021 ,17190 ,0 ,18105 ,0 ,23/10/2019,18105,0,0,0,0  ,18105,
(3216011003/IF/IAY/2977743),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3221892 ,06/08/2021 ,17190 ,0 ,17520 ,0 ,23/10/2019,17520,0,0,0,0  ,17520,
(3216011003/IF/IAY/2977609),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3136502 ,28/06/2021 ,17190 ,0 ,8925 ,0 ,23/10/2019,8925,0,0,0,0  ,8925,
(3216011003/IF/IAY/2977600),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3060964 ,15/07/2021 ,17190 ,0 ,17615 ,0 ,22/10/2019,17615,0,0,0,0  ,17615,
(3216011003/IF/IAY/2977590),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3151085 ,18/07/2021 ,17190 ,0 ,17402 ,0 ,23/10/2019,17402,0,0,0,0  ,17402,
(3216011003/IF/IAY/2977588),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3151489 ,10/06/2021 ,17190 ,0 ,18240 ,0 ,23/10/2019,18240,0,0,0,0  ,18240,
(3216011003/IF/IAY/2977673),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2195344 ,09/06/2021 ,17190 ,0 ,18300 ,0 ,22/10/2019,18300,0,0,0,0  ,18300,
(3216011003/IF/IAY/2977583),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3151064 ,10/06/2021 ,17190 ,0 ,17850 ,0 ,23/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2977585),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3168815 ,15/07/2021 ,17190 ,0 ,17615 ,0 ,23/10/2019,17615,0,0,0,0  ,17615,
(3216011003/IF/IAY/2977634),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3151295 ,28/06/2021 ,17190 ,0 ,16999 ,0 ,23/10/2019,16999,0,0,0,0  ,16999,
(3216011003/IF/IAY/2977774),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3706994 ,06/08/2021 ,17190 ,0 ,17520 ,0 ,28/10/2019,17520,0,0,0,0  ,17520,
(3216011003/IF/IAY/2988707),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3689999 ,29/06/2021 ,17190 ,0 ,13655 ,0 ,28/10/2019,13655,0,0,0,0  ,13655,
(3216011003/IF/IAY/2977574),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3168596 ,24/08/2021 ,17190 ,0 ,14846 ,0 ,23/10/2019,14846,0,0,0,0  ,14846,
(3216011003/IF/IAY/2977547),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3136977 ,18/07/2021 ,17190 ,0 ,17402 ,0 ,23/10/2019,17402,0,0,0,0  ,17402,
(3216011003/IF/IAY/2977532),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3670438 ,22/07/2021 ,17190 ,0 ,16690 ,0 ,12/08/2019,16690,0,0,0,0  ,16690,
(3216011003/IF/IAY/2977526),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3136606 ,28/06/2021 ,17190 ,0 ,17040 ,0 ,23/10/2019,17040,0,0,0,0  ,17040,
(3216011003/IF/IAY/2977597),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3142312 ,18/07/2021 ,17190 ,0 ,17402 ,0 ,23/10/2019,17402,0,0,0,0  ,17402,
(3216011003/IF/IAY/2961681),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2437579 ,28/06/2021 ,17190 ,0 ,18240 ,0 ,22/10/2019,18240,0,0,0,0  ,18240,
(3216011003/IF/IAY/2961669),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3949384 ,10/06/2021 ,17190 ,0 ,17850 ,0 ,28/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2961665),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2577526 ,06/08/2021 ,17190 ,0 ,18180 ,0 ,22/10/2019,18180,0,0,0,0  ,18180,
(3216011003/IF/IAY/2961659),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2449231 ,28/06/2021 ,17190 ,0 ,17850 ,0 ,22/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2977531),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3136859 ,10/06/2021 ,17190 ,0 ,17850 ,0 ,23/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2977551),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3209570 ,24/08/2021 ,17190 ,0 ,14846 ,0 ,23/10/2019,14846,0,0,0,0  ,14846,
(3216011003/IF/IAY/2961641),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3896927 ,01/07/2021 ,17190 ,0 ,17271 ,0 ,28/10/2019,17271,0,0,0,0  ,17271,
(3216011003/IF/IAY/2977584),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2225013 ,28/06/2021 ,17190 ,0 ,17850 ,0 ,22/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2961622),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3721616 ,28/06/2021 ,17190 ,0 ,16999 ,0 ,28/10/2019,16999,0,0,0,0  ,16999,
(3216011003/IF/IAY/2961625),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3145224 ,10/06/2021 ,17190 ,0 ,17850 ,0 ,23/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2961615),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3701220 ,28/06/2021 ,17190 ,0 ,16999 ,0 ,28/10/2019,16999,0,0,0,0  ,16999,
(3216011003/IF/IAY/2961620),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4244544 ,01/07/2021 ,17190 ,0 ,17116 ,0 ,28/10/2019,17116,0,0,0,0  ,17116,
(3216011003/IF/IAY/2961623),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2945861 ,22/07/2021 ,17190 ,0 ,17329 ,0 ,22/10/2019,17329,0,0,0,0  ,17329,
(3216011003/IF/IAY/2961645),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2068202 ,28/06/2021 ,17190 ,0 ,17850 ,0 ,22/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2961653),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1702590 ,15/07/2021 ,17190 ,0 ,17850 ,0 ,22/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2961600),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3687362 ,22/07/2021 ,17190 ,0 ,16690 ,0 ,28/10/2019,16690,0,0,0,0  ,16690,
(3216011003/IF/IAY/2961598),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3924356 ,15/07/2021 ,17190 ,0 ,18180 ,0 ,28/10/2019,18180,0,0,0,0  ,18180,
(3216011003/IF/IAY/2961584),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3928015 ,15/07/2021 ,17190 ,0 ,18510 ,0 ,28/10/2019,18510,0,0,0,0  ,18510,
(3216011003/IF/IAY/2961609),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3123671 ,18/07/2021 ,17190 ,0 ,17402 ,0 ,23/10/2019,17402,0,0,0,0  ,17402,
(3216011003/IF/IAY/2961570),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4297711 ,01/07/2021 ,17190 ,0 ,17116 ,0 ,28/10/2019,17116,0,0,0,0  ,17116,
(3216011003/IF/IAY/2961612),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3928025 ,01/07/2021 ,17190 ,0 ,17271 ,0 ,28/10/2019,17271,0,0,0,0  ,17271,
(3216011003/IF/IAY/2961564),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3167357 ,28/06/2021 ,17190 ,0 ,16999 ,0 ,23/10/2019,16999,0,0,0,0  ,16999,
(3216011003/IF/IAY/2961588),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3883529 ,15/07/2021 ,17190 ,0 ,17973 ,0 ,28/10/2019,17973,0,0,0,0  ,17973,
(3216011003/IF/IAY/2961549),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2945746 ,22/07/2021 ,17190 ,0 ,17329 ,0 ,22/10/2019,17329,0,0,0,0  ,17329,
(3216011003/IF/IAY/2961545),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3697730 ,10/08/2021 ,17190 ,0 ,17520 ,0 ,28/10/2019,17520,0,0,0,0  ,17520,
(3216011003/IF/IAY/2961605),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3669592 ,28/06/2021 ,17190 ,0 ,16999 ,0 ,28/10/2019,16999,0,0,0,0  ,16999,
(3216011003/IF/IAY/2961531),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3638171 ,22/07/2021 ,17190 ,0 ,16690 ,0 ,23/10/2019,16690,0,0,0,0  ,16690,
(3216011003/IF/IAY/2961546),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2624386 ,28/06/2021 ,17190 ,0 ,16264 ,0 ,22/10/2019,16264,0,0,0,0  ,16264,
(3216011003/IF/IAY/2961513),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3202426 ,10/06/2021 ,17190 ,0 ,17850 ,0 ,23/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2961534),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3949526 ,10/06/2021 ,17190 ,0 ,17850 ,0 ,28/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2961489),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2578370 ,28/06/2021 ,17190 ,0 ,17329 ,0 ,22/10/2019,17329,0,0,0,0  ,17329,
(3216011003/IF/IAY/2961497),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3825367 ,14/09/2021 ,17190 ,0 ,18510 ,0 ,28/10/2019,18510,0,0,0,0  ,18510,
(3216011003/IF/IAY/2961515),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3911780 ,10/06/2021 ,17190 ,0 ,17850 ,0 ,28/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2961527),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3152687 ,18/07/2021 ,17190 ,0 ,18510 ,0 ,23/10/2019,18510,0,0,0,0  ,18510,
(3216011003/IF/IAY/2961483),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3142371 ,31/07/2021 ,17190 ,0 ,17636 ,0 ,23/10/2019,17636,0,0,0,0  ,17636,
(3216011003/IF/IAY/2961473),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3626908 ,28/06/2021 ,17190 ,0 ,16999 ,0 ,23/10/2019,16999,0,0,0,0  ,16999,
(3216011003/IF/IAY/2961490),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2934608 ,18/04/2021 ,17190 ,0 ,17194 ,0 ,22/10/2019,17194,0,0,0,0  ,17194,
(3216011003/IF/IAY/2961443),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2448939 ,18/07/2021 ,17190 ,0 ,17211 ,0 ,22/10/2019,17211,0,0,0,0  ,17211,
(3216011003/IF/IAY/2961448),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3661517 ,22/07/2021 ,17190 ,0 ,16690 ,0 ,23/10/2019,16690,0,0,0,0  ,16690,
(3216011003/IF/IAY/2961431),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3924393 ,10/06/2021 ,17190 ,0 ,17850 ,0 ,28/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2961406),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2054723 ,06/08/2021 ,17190 ,0 ,18510 ,0 ,22/10/2019,18510,0,0,0,0  ,18510,
(3216011003/IF/IAY/2961666),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2396634 ,18/07/2021 ,17190 ,0 ,15528 ,0 ,22/10/2019,15528,0,0,0,0  ,15528,
(3216011003/IF/IAY/2961412),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3682492 ,28/06/2021 ,17190 ,0 ,16174 ,0 ,28/10/2019,16174,0,0,0,0  ,16174,
(3216011003/IF/IAY/2961411),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3106830 ,15/07/2021 ,17190 ,0 ,17973 ,0 ,22/10/2019,17973,0,0,0,0  ,17973,
(3216011003/IF/IAY/2961402),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2061415 ,29/06/2021 ,17190 ,0 ,16999 ,0 ,22/10/2019,16999,0,0,0,0  ,16999,
(3216011003/IF/IAY/2961421),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3136968 ,10/06/2021 ,17190 ,0 ,17850 ,0 ,23/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2961390),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3897334 ,10/06/2021 ,17190 ,0 ,18240 ,0 ,28/10/2019,18240,0,0,0,0  ,18240,
(3216011003/IF/IAY/2961396),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3173310 ,10/06/2021 ,17190 ,0 ,18240 ,0 ,23/10/2019,18240,0,0,0,0  ,18240,
(3216011003/IF/IAY/2961458),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3174381 ,14/09/2021 ,17190 ,0 ,17445 ,0 ,23/10/2019,17445,0,0,0,0  ,17445,
(3216011003/IF/IAY/2961381),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3209549 ,10/06/2021 ,17190 ,0 ,17850 ,0 ,23/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2961369),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3924411 ,10/06/2021 ,17190 ,0 ,18049 ,0 ,28/10/2019,18049,0,0,0,0  ,18049,
(3216011003/IF/IAY/2961341),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2449347 ,10/06/2021 ,17190 ,0 ,17681 ,0 ,22/10/2019,17681,0,0,0,0  ,17681,
(3216011003/IF/IAY/2961357),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3173305 ,06/08/2021 ,17190 ,0 ,18105 ,0 ,23/10/2019,18105,0,0,0,0  ,18105,
(3216011003/IF/IAY/2961392),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3168845 ,15/07/2021 ,17190 ,0 ,17329 ,0 ,23/10/2019,17329,0,0,0,0  ,17329,
(3216011003/IF/IAY/2961328),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3659614 ,29/06/2021 ,17190 ,0 ,16999 ,0 ,23/10/2019,16999,0,0,0,0  ,16999,
(3216011003/IF/IAY/2961366),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3222338 ,10/06/2021 ,17190 ,0 ,17659 ,0 ,23/10/2019,17659,0,0,0,0  ,17659,
(3216011003/IF/IAY/2961313),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2939986 ,28/06/2021 ,17190 ,0 ,17329 ,0 ,22/10/2019,17329,0,0,0,0  ,17329,
(3216011003/IF/IAY/2961349),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2622363 ,10/08/2021 ,17190 ,0 ,18486 ,0 ,22/10/2019,18486,0,0,0,0  ,18486,
(3216011003/IF/IAY/2961317),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3674171 ,29/06/2021 ,17190 ,0 ,16999 ,0 ,28/10/2019,16999,0,0,0,0  ,16999,
(3216011003/IF/IAY/2961320),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3889236 ,10/06/2021 ,17190 ,0 ,18240 ,0 ,28/10/2019,18240,0,0,0,0  ,18240,
(3216011003/IF/IAY/2961309),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3868463 ,15/07/2021 ,17190 ,0 ,18510 ,0 ,28/10/2019,18510,0,0,0,0  ,18510,
(3216011003/IF/IAY/2961307),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2079963 ,28/06/2021 ,17190 ,0 ,17329 ,0 ,22/10/2019,17329,0,0,0,0  ,17329,
(3216011003/IF/IAY/2961331),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3697753 ,29/06/2021 ,17190 ,0 ,16999 ,0 ,28/10/2019,16999,0,0,0,0  ,16999,
(3216011003/IF/IAY/2961285),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3930904 ,10/06/2021 ,17190 ,0 ,18240 ,0 ,28/10/2019,18240,0,0,0,0  ,18240,
(3216011003/IF/IAY/2961282),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3202746 ,06/08/2021 ,17190 ,0 ,18105 ,0 ,23/10/2019,18105,0,0,0,0  ,18105,
(3216011003/IF/IAY/2961275),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2409138 ,06/08/2021 ,17190 ,0 ,18180 ,0 ,22/10/2019,18180,0,0,0,0  ,18180,
(3216011003/IF/IAY/2961265),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1892249 ,28/06/2021 ,17190 ,0 ,17659 ,0 ,22/10/2019,17659,0,0,0,0  ,17659,
(3216011003/IF/IAY/2961257),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3899607 ,10/06/2021 ,17190 ,0 ,17850 ,0 ,28/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2961300),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3166792 ,24/08/2021 ,17190 ,0 ,15843 ,0 ,23/10/2019,15843,0,0,0,0  ,15843,
(3216011003/IF/IAY/2961277),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3868620 ,10/06/2021 ,17190 ,0 ,18240 ,0 ,28/10/2019,18240,0,0,0,0  ,18240,
(3216011003/IF/IAY/2961244),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3123678 ,10/06/2021 ,17190 ,0 ,17850 ,0 ,23/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2961240),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2430533 ,14/09/2021 ,17190 ,0 ,18510 ,0 ,22/10/2019,18510,0,0,0,0  ,18510,
(3216011003/IF/IAY/2961292),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3142240 ,10/06/2021 ,17190 ,0 ,17850 ,0 ,23/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2961297),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2944752 ,28/06/2021 ,17190 ,0 ,16999 ,0 ,22/10/2019,16999,0,0,0,0  ,16999,
(3216011003/IF/IAY/2961218),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3892296 ,06/08/2021 ,17190 ,0 ,18510 ,0 ,28/10/2019,18510,0,0,0,0  ,18510,
(3216011003/IF/IAY/2961213),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2961683 ,10/08/2021 ,17190 ,0 ,17520 ,0 ,22/10/2019,17520,0,0,0,0  ,17520,
(3216011003/IF/IAY/2961234),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1250040 ,28/05/2021 ,17190 ,0 ,18105 ,0 ,22/10/2019,18105,0,0,0,0  ,18105,
(3216011003/IF/IAY/2961235),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3883391 ,06/08/2021 ,17190 ,0 ,18840 ,0 ,28/10/2019,18840,0,0,0,0  ,18840,
(3216011003/IF/IAY/2961195),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB1107390 ,06/08/2021 ,17190 ,0 ,18510 ,0 ,22/10/2019,18510,0,0,0,0  ,18510,
(3216011003/IF/IAY/2961207),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3669652 ,28/06/2021 ,17190 ,0 ,16999 ,0 ,28/10/2019,16999,0,0,0,0  ,16999,
(3216011003/IF/IAY/2961205),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2935795 ,06/08/2021 ,17190 ,0 ,18045 ,0 ,22/10/2019,18045,0,0,0,0  ,18045,
(3216011003/IF/IAY/2961189),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3929251 ,15/07/2021 ,17190 ,0 ,18510 ,0 ,28/10/2019,18510,0,0,0,0  ,18510,
(3216011003/IF/IAY/2961194),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3930898 ,10/06/2021 ,17190 ,0 ,17850 ,0 ,28/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2961185),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3891783 ,10/06/2021 ,17190 ,0 ,18240 ,0 ,28/10/2019,18240,0,0,0,0  ,18240,
(3216011003/IF/IAY/2961399),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2198961 ,28/06/2021 ,17190 ,0 ,17520 ,0 ,22/10/2019,17520,0,0,0,0  ,17520,
(3216011003/IF/IAY/2961183),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3202754 ,08/09/2021 ,17190 ,0 ,17439 ,0 ,23/10/2019,17439,0,0,0,0  ,17439,
(3216011003/IF/IAY/2961165),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3662617 ,06/08/2021 ,17190 ,0 ,17116 ,0 ,23/10/2019,17116,0,0,0,0  ,17116,
(3216011003/IF/IAY/2961161),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2596955 ,28/06/2021 ,17190 ,0 ,17137 ,0 ,22/10/2019,17137,0,0,0,0  ,17137,
(3216011003/IF/IAY/2961159),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3928085 ,15/07/2021 ,17190 ,0 ,18510 ,0 ,28/10/2019,18510,0,0,0,0  ,18510,
(3216011003/IF/IAY/2961171),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3142289 ,10/06/2021 ,17190 ,0 ,17659 ,0 ,23/10/2019,17659,0,0,0,0  ,17659,
(3216011003/IF/IAY/2858747),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3223878 ,10/06/2021 ,17190 ,0 ,17850 ,0 ,17/10/2019,17850,0,0,0,0  ,17850,
(3216011003/IF/IAY/2961180),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB4296187 ,20/06/2021 ,17190 ,0 ,17659 ,0 ,28/10/2019,17659,0,0,0,0  ,17659,
(3216011003/IF/IAY/2858706),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3172483 ,15/09/2021 ,17190 ,0 ,15315 ,0 ,17/10/2019,15315,0,0,0,0  ,15315,
(3216011003/IF/IAY/2858682),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2212494 ,28/06/2021 ,17190 ,0 ,18486 ,0 ,13/08/2019,18486,0,0,0,0  ,18486,
(3216011003/IF/IAY/2858742),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB2622757 ,18/07/2021 ,17190 ,0 ,17406 ,0 ,13/08/2019,17406,0,0,0,0  ,17406,
(3216011003/IF/IAY/2620322),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3206698 ,14/09/2021 ,17190 ,0 ,18627 ,0 ,07/09/2019,18627,0,0,0,0  ,18627,
(3216011003/IF/IAY/2620321),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB3939107 ,15/07/2021 ,17190 ,0 ,17072 ,0 ,12/08/2019,17072,0,0,0,0  ,17072,
(3216011003/IF/IAY/2858635),Construction of PMAY-G House for Individuals -PMAY-G  REG. NO. WB5286989 ,06/08/2021 ,17190 ,0 ,18621 ,0 ,17/10/2019,18621,0,0,0,0  ,18621,
